"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1138055100","005","갈현1동주민센터","서울특별시 은평구 갈현로 301","","286.00","86","","20240520","20240930","126.916731","37.623718","192649.066506","558238.667217"
"2025","1138055200","005","갈현2동주민센터","서울특별시 은평구 연서로27길 31-6 ","","313.00","50","","20240520","20240930","126.915798","37.618602","192566.201269","557670.896976"
"2025","1138055200","001","갈현2동경로당","서울특별시 은평구 연서로17길 46-12 ","","102.00","20","","20240520","20240930","126.913200","37.614500","192336.405908","557215.805743"
"2025","1138055200","001","효경골경로당","서울특별시 은평구 갈현로29길 49","","92.00","20","","20240520","20240930","126.911373","37.622043","192175.890044","558053.148752"
"2025","1138056000","099","서울디지털동행플라자","서울특별시 은평구 서오릉로 165","","631.00","130","","20240530","20240930","126.914814","37.612075","192478.697472","556946.504158"
"2025","1138056000","099","구산동도서관마을","서울특별시 은평구 연서로13길 29-23 ","","33.00","10","","20240520","20240930","126.913097","37.609491","192326.788561","556659.880460"
"2025","1150060300","001","성재정어르신사랑방","서울특별시 강서구 강서로74길 11","","257.00","51","","20240520","20240930","126.841914","37.567771","186033.796659","552037.660859"
"2025","1150060300","001","후포어르신사랑방","서울특별시 강서구 양천로47길 104","","286.00","57","","20240520","20240930","126.837054","37.574903","185605.827516","552829.919783"
"2025","1150060400","001","가양4단지(아)어르신사랑방","서울특별시 강서구 양천로57길 37","","226.00","45","","20240520","20240930","126.852649","37.564686","186981.640357","551693.698274"
"2025","1150060400","001","가양5종합사회복지관장수경로당","서울특별시 강서구 양천로57길 36","","164.00","33","","20240520","20240930","126.853471","37.564255","187054.250596","551645.715356"
"2025","1150060400","005","가양2동주민센터","서울특별시 강서구 허준로 93","","1,953.00","391","","20240520","20240930","126.851261","37.567381","186859.529309","551993.027254"
"2025","1150060400","002","가양4종합사회복지관","서울특별시 강서구 양천로57길 37","","210.00","94","","20240520","20240930","126.852731","37.564642","186988.868468","551688.781247"
"2025","1150060400","002","가양5종합사회복지관","서울특별시 강서구 양천로57길 36","","210.00","94","","20240520","20240930","126.853500","37.564200","187056.767898","551639.618157"
"2025","1150060500","001","가양9-1단지(아)어르신사랑방","서울특별시 강서구 허준로 224","","79.00","24","","20240520","20240930","126.861639","37.560082","187775.156005","551181.467521"
"2025","1150060500","001","가양7종합사회복지관정우경로당","서울특별시 강서구 허준로 209","","94.00","19","","20240520","20240930","126.861331","37.561876","187748.254241","551380.631655"
"2025","1150060500","005","가양3동주민센터","서울특별시 강서구 허준로 202","","478.00","96","","20240520","20240930","126.860540","37.561058","187678.232704","551289.946648"
"2025","1150060500","002","가양7종합사회복지관","서울특별시 강서구 허준로 209","","90.00","36","","20240520","20240930","126.862381","37.561299","187840.930556","551316.432863"
"2025","1150060500","001","가양8단지(아)어르신사랑방","서울특별시 강서구 허준로 176","","138.60","42","","20240520","20240930","126.856964","37.562133","187362.426960","551409.733933"
"2025","1150061100","001","발음어르신경로당","서울특별시 강서구 강서로47길 61-21 ","","90.00","18","","20240520","20240930","126.833184","37.552047","185259.468996","550293.769848"
"2025","1150061100","001","신광명 어르신사랑방","서울특별시 강서구 남부순환로19길 105","","260.00","52","","20240520","20240930","126.822902","37.546867","184349.817101","549720.513404"
"2025","1150061100","005","발산1동 주민센터","서울특별시 강서구 강서로47길 54","","423.00","85","","20240520","20240930","126.833132","37.553107","185255.038713","550411.425519"
"2025","1150061200","001","원당어르신사랑방","서울특별시 강서구 강서로52길 72","","96.00","19","","20240420","20240930","126.842098","37.557413","186048.129509","550887.949847"
"2025","1150061500","001","봉바위어르신사랑방","서울특별시 강서구 강서로34길 34","","90.00","18","","20240420","20240930","126.841371","37.543202","185981.240900","549310.828369"
"2025","1150061500","005","우장산동주민센터","서울특별시 강서구 우현로 34","","699.00","140","","20240420","20240930","126.841791","37.548234","186019.297993","549869.257489"
"2025","1150062000","001","공항 어르신사랑방","서울특별시 강서구 공항대로2가길 5-3 ","","97.00","20","","20240520","20240930","126.809043","37.560383","183128.105612","551223.060608"
"2025","1150062000","001","공항동부어르신사랑방","서울특별시 강서구 공항대로8길 33-9 ","","147.00","29","","20240520","20240930","126.812832","37.559567","183462.690812","551131.765250"
"2025","1150062000","001","다솔 어르신사랑방","서울특별시 강서구 방화대로6길 24-3 ","","349.00","70","","20240520","20240930","126.818169","37.554818","183933.249724","550603.723023"
"2025","1150062000","001","산우물어르신사랑방","서울특별시 강서구 방화대로21가길 18","","167.00","33","","20240520","20240930","126.814667","37.563727","183625.786142","551593.122102"
"2025","1150062000","001","장미어르신사랑방","서울특별시 강서구 방화대로7다길 35-20 ","","110.00","22","","20240520","20240930","126.813798","37.556857","183547.499113","550830.784069"
"2025","1117068500","001","한일 경로당","서울특별시 용산구 이태원로54길 68-4 ","","161.00","40","","20240520","20240930","127.000862","37.535419","200076.186715","548435.218801"
"2025","1117068500","001","한남시범아파트 경로당","서울특별시 용산구 독서당로34길 22","","65.00","30","","20240520","20240930","127.012347","37.539158","201091.218569","548850.239953"
"2025","1117068500","005","한남동주민센터","서울특별시 용산구 대사관로5길 1","","2,343.00","50","","20240520","20240930","127.000457","37.534538","200040.427162","548337.349601"
"2025","1117068500","001","매봉 경로당","서울특별시 용산구 한남대로40길 32","","233.00","40","","20240520","20240930","127.003731","37.543278","200329.707155","549307.389151"
"2025","1117068500","002","시립용산노인종합복지관","서울특별시 용산구 독서당로11길 16","","151.00","22","","20240520","20240930","127.006458","37.531341","200570.803919","547982.597052"
"2025","1117069000","001","서빙고할머니 경로당","서울특별시 용산구 녹사평대로14길 8","","69.00","20","","20240520","20240930","126.993803","37.523381","199452.154230","547099.134587"
"2025","1117069000","001","신동아아파트 경로당(서빙고)","서울특별시 용산구 이촌로 347","","83.00","20","","20240520","20240930","126.987390","37.518092","198885.224236","546512.212043"
"2025","1117069000","001","서빙고할아버지 경로당","서울특별시 용산구 서빙고로59길 3-20 ","","69.00","30","","20240520","20240930","126.992307","37.520537","199319.947088","546783.484938"
"2025","1117069000","005","서빙고동주민센터","서울특별시 용산구 서빙고로 279","","325.00","50","","20240520","20240930","126.994595","37.520472","199522.190985","546776.223380"
"2025","1117069000","001","동빙고 경로당","서울특별시 용산구 서빙고로75가길 23","","285.00","80","","20240520","20240930","126.996356","37.522893","199677.858401","547044.960894"
"2025","1117070000","001","새로나 경로당","서울특별시 용산구 보광로32길 1","","139.00","20","","20240520","20240930","126.998072","37.529323","199829.582434","547758.639505"
"2025","1117070000","001","보광제3 경로당","서울특별시 용산구 보광로32길 1","","102.30","30","","20240520","20240930","126.998064","37.529314","199828.839930","547757.607336"
"2025","1117070000","001","보광제1 경로당","서울특별시 용산구 보광로7길 9","","89.88","25","","20240520","20240930","126.998668","37.525608","199882.257543","547346.231039"
"2025","1117070000","005","보광동주민센터(북카페)","서울특별시 용산구 장문로 95","","150.00","30","","20240520","20240930","127.000087","37.526268","200007.663800","547419.537469"
"2025","1117070000","001","우사단 경로당","서울특별시 용산구 우사단로4길 30","","69.30","53","","20240520","20240930","126.998392","37.531379","199857.844891","547986.762905"
"2025","1117070000","001","우리들 경로당","서울특별시 용산구 보광로12가길 8","","84.50","28","","20240520","20240930","127.001125","37.527093","200099.460350","547511.124978"
"2025","1117070000","001","보광종점 경로당","서울특별시 용산구 장문로 95","","68.30","32","","20240520","20240930","127.000082","37.526247","200007.248348","547417.228928"
"2025","1120052000","001","무학경로당","서울특별시 성동구 왕십리로31길 29","","97.50","24","","20240520","20240930","127.027357","37.561712","202417.062659","551353.743141"
"2025","1120052000","001","안정경로당","서울특별시 성동구 무학봉12길 3-11 ","","40.00","10","","20240520","20240930","127.029587","37.560401","202614.134831","551208.241815"
"2025","1120052000","001","왕십리제일경로당","서울특별시 성동구 왕십리로31가길 12","","103.80","26","","20240520","20240930","127.028604","37.563942","202527.163066","551601.235286"
"2025","1120052000","001","일심할머니경로당","서울특별시 성동구 무학봉25길 9-9 ","","47.70","11","","20240520","20240930","127.031239","37.562575","202759.998047","551449.599583"
"2025","1120052000","001","왕십리제2경로당","서울특별시 성동구 무학봉길 40","","45.20","11","","20240520","20240930","127.027244","37.560275","202407.125046","551194.239115"
"2025","1129061000","001","보문제2경로당","서울특별시 성북구 보문로21길 19-5 ","","48.00","21","","20240520","20240930","127.019486","37.582793","201721.189298","553693.283008"
"2025","1129061000","001","보문동제1경로당","서울특별시 성북구 보문로25길 22","","84.06","25","","20240520","20240930","127.017569","37.586090","201551.725956","554059.179110"
"2025","1129061000","008","새마을금고 삼선(제3지점)","서울특별시 성북구 지봉로 179-1 ","","50.00","5","","20240520","20240930","127.018650","37.585260","201647.213454","553967.154625"
"2025","1129062000","002","정릉1동 커뮤니티센터","서울특별시 성북구 정릉로38가길 6","","271.00","150","","20240520","20240930","127.018451","37.602087","201629.322916","555834.704265"
"2025","1129062000","008","정릉 새마을금고","서울특별시 성북구 정릉로 302","","105.00","10","","20240520","20240930","127.016823","37.602806","201485.504051","555914.500522"
"2025","1129062000","005","정릉1동 주민센터","서울특별시 성북구 정릉로38마길 33","","965.00","50","","20240520","20240930","127.016653","37.601440","201470.572224","555762.920229"
"2025","1129062000","001","정릉1동 경로당","서울특별시 성북구 정릉로38가길 6","","125.00","75","","20240520","20240930","127.018458","37.602063","201629.906256","555832.018447"
